iter	F1	Logloss
5639	0.6574363555	0.2824448419
5640	0.6574363555	0.2824377583
5641	0.6574363555	0.2824261938
5642	0.6574363555	0.2824184555
5643	0.6574363555	0.2824037991
5644	0.6574363555	0.2823925524
5645	0.6574363555	0.2823860391
5646	0.6574363555	0.2823780819
5647	0.6574363555	0.2823745145
5648	0.6574363555	0.282368182
5649	0.6574363555	0.2823543455
5650	0.6574363555	0.2823534502
5651	0.6574363555	0.2823391742
5652	0.6574363555	0.2823365654
5653	0.6574363555	0.282325441
5654	0.6574363555	0.2823097534
5655	0.6574363555	0.2822990778
5656	0.6574363555	0.2822936882
5657	0.6574363555	0.2822771794
5658	0.6574363555	0.2822680073
5659	0.6574363555	0.2822555205
5660	0.6574363555	0.2822388583
5661	0.6574363555	0.2822231315
5662	0.6574363555	0.2822122917
5663	0.6574363555	0.2821861016
5664	0.6574363555	0.2821763939
5665	0.6574363555	0.2821697851
5666	0.6574363555	0.2821590148
5667	0.6574363555	0.2821488136
5668	0.6574363555	0.2821377265
5669	0.6574363555	0.2821288172
5670	0.6574363555	0.2821165432
5671	0.6574363555	0.2821041834
5672	0.6574363555	0.2820923667
5673	0.6574363555	0.2820798095
5674	0.6574363555	0.2820724418
5675	0.6574363555	0.2820668067
5676	0.6574363555	0.282060774
5677	0.6574363555	0.2820541445
5678	0.6574363555	0.2820422916
5679	0.6574363555	0.2820388193
5680	0.6574363555	0.2820282161
5681	0.6574363555	0.282018118
5682	0.6580357143	0.2820025388
5683	0.6580357143	0.2819943721
5684	0.6580357143	0.281984112
5685	0.6580357143	0.2819775393
5686	0.6580357143	0.281974831
5687	0.6586345382	0.2819626451
5688	0.6586345382	0.2819571185
5689	0.6586345382	0.2819460914
5690	0.6586345382	0.2819329093
5691	0.6586345382	0.2819232025
5692	0.6586345382	0.281920778
5693	0.6586345382	0.281905297
5694	0.6586345382	0.2818913986
5695	0.6586345382	0.2818784364
5696	0.6586345382	0.2818666794
5697	0.6586345382	0.2818488648
5698	0.6586345382	0.2818388442
5699	0.6586345382	0.2818317402
5700	0.6586345382	0.2818171008
5701	0.6586345382	0.2818077912
5702	0.6586345382	0.2817922088
5703	0.6586345382	0.2817882851
5704	0.6586345382	0.2817820033
5705	0.6586345382	0.2817692008
5706	0.6586345382	0.2817537553
5707	0.6586345382	0.281745342
5708	0.6586345382	0.2817300461
5709	0.6586345382	0.2817265904
5710	0.6586345382	0.2817174969
5711	0.6586345382	0.2817065524
5712	0.6586345382	0.2816955655
5713	0.6586345382	0.2816796144
5714	0.6592328278	0.2816740708
5715	0.6592328278	0.2816617175
5716	0.6592328278	0.2816565424
5717	0.6592328278	0.2816445064
5718	0.6592328278	0.2816386782
5719	0.6592328278	0.2816268918
5720	0.6592328278	0.2816144548
5721	0.6592328278	0.2815989962
5722	0.6592328278	0.2815858455
5723	0.6592328278	0.2815759628
5724	0.6592328278	0.2815640506
5725	0.6592328278	0.2815558065
5726	0.6592328278	0.2815468369
5727	0.6592328278	0.281535993
5728	0.6592328278	0.281519642
5729	0.6592328278	0.2815080144
5730	0.6592328278	0.2814919027
5731	0.6592328278	0.281484379
5732	0.6592328278	0.2814769231
5733	0.6592328278	0.2814625471
5734	0.6592328278	0.2814485382
5735	0.6592328278	0.2814375616
5736	0.6592328278	0.2814240145
5737	0.6592328278	0.2814175683
5738	0.6592328278	0.2814126605
5739	0.6592328278	0.2814048339
5740	0.6592328278	0.2813934542
5741	0.6592328278	0.2813924776
5742	0.6592328278	0.2813772322
5743	0.6592328278	0.2813730911
5744	0.6592328278	0.281357211
5745	0.6592328278	0.2813498883
5746	0.6592328278	0.2813434961
5747	0.6592328278	0.2813262124
5748	0.659830584	0.2813161338
5749	0.659830584	0.2813083835
5750	0.659830584	0.281294921
5751	0.659830584	0.2812785385
5752	0.659830584	0.2812753709
5753	0.659830584	0.2812701482
5754	0.659830584	0.2812582877
5755	0.659830584	0.2812460234
5756	0.659830584	0.2812426381
5757	0.659830584	0.2812373237
5758	0.659830584	0.2812254132
5759	0.659830584	0.2812135003
5760	0.659830584	0.2811978385
5761	0.659830584	0.2811883294
5762	0.659830584	0.2811868616
5763	0.659830584	0.2811849849
5764	0.659830584	0.2811756352
5765	0.659830584	0.2811659171
5766	0.659830584	0.2811589005
5767	0.659830584	0.2811532388
5768	0.659830584	0.2811368953
5769	0.659830584	0.2811264474
5770	0.659830584	0.2811118958
5771	0.6601248885	0.2810961025
5772	0.6601248885	0.281093998
5773	0.6601248885	0.2810801954
5774	0.6601248885	0.2810679822
5775	0.6595269969	0.2810505735
5776	0.6595269969	0.2810456599
5777	0.6601248885	0.2810359831
5778	0.6601248885	0.2810167158
5779	0.6601248885	0.2810109803
5780	0.6601248885	0.2810033735
5781	0.6601248885	0.2809908338
5782	0.6601248885	0.2809803861
5783	0.6601248885	0.2809720094
5784	0.6601248885	0.2809655387
5785	0.6601248885	0.28094473
5786	0.6601248885	0.2809387693
5787	0.6601248885	0.2809269308
5788	0.6601248885	0.2809194769
5789	0.6601248885	0.2809114694
5790	0.6601248885	0.28090513
5791	0.6601248885	0.2809020431
5792	0.6601248885	0.2808972145
5793	0.6601248885	0.2808916934
5794	0.6601248885	0.2808908288
5795	0.6601248885	0.2808691391
5796	0.6601248885	0.2808539625
5797	0.6601248885	0.2808411439
5798	0.6601248885	0.2808248795
5799	0.6601248885	0.2808186369
5800	0.6601248885	0.2808113161
5801	0.6601248885	0.2808024661
5802	0.6601248885	0.2807940059
5803	0.6601248885	0.2807885626
5804	0.6601248885	0.2807748231
5805	0.6601248885	0.280767022
5806	0.6601248885	0.2807519758
5807	0.660722247	0.280732407
5808	0.660722247	0.280718051
5809	0.660722247	0.2806998739
5810	0.660722247	0.280694959
5811	0.660722247	0.280684186
5812	0.660722247	0.2806623865
5813	0.660722247	0.2806577036
5814	0.660722247	0.2806459536
5815	0.660722247	0.2806382708
5816	0.660722247	0.2806287831
5817	0.660722247	0.2806063808
5818	0.660722247	0.280590177
5819	0.660722247	0.2805887527
5820	0.660722247	0.2805854108
5821	0.660722247	0.2805664662
5822	0.660722247	0.280561426
5823	0.660722247	0.2805533682
5824	0.660722247	0.2805405143
5825	0.660722247	0.2805197104
5826	0.660722247	0.2805078317
5827	0.660722247	0.2805001611
5828	0.660722247	0.2804865105
5829	0.660722247	0.2804847579
5830	0.660722247	0.2804728382
5831	0.660722247	0.2804601102
5832	0.660722247	0.2804520781
5833	0.660722247	0.2804407205
5834	0.660722247	0.2804379648
5835	0.660722247	0.2804357988
5836	0.660722247	0.2804264196
5837	0.660722247	0.280412808
5838	0.660722247	0.2803971428
5839	0.660722247	0.2803953077
5840	0.660722247	0.2803824248
5841	0.660722247	0.2803675573
5842	0.660722247	0.2803593593
5843	0.660722247	0.2803464208
5844	0.660722247	0.2803359812
5845	0.660722247	0.2803311474
5846	0.660722247	0.2803231486
5847	0.660722247	0.2803209167
5848	0.660722247	0.2803074384
5849	0.660722247	0.2802994796
5850	0.660722247	0.2802888777
5851	0.660722247	0.280277173
5852	0.660722247	0.2802696219
5853	0.660722247	0.280259306
5854	0.660722247	0.2802463503
5855	0.660722247	0.2802334867
5856	0.660722247	0.2802205995
5857	0.660722247	0.2802119661
5858	0.660722247	0.28020735
5859	0.660722247	0.2801997432
5860	0.6601248885	0.2801861872
5861	0.6601248885	0.2801745743
5862	0.6601248885	0.2801619894
5863	0.6601248885	0.2801509198
5864	0.6601248885	0.2801393739
5865	0.6601248885	0.2801283749
5866	0.6601248885	0.2801187984
5867	0.6601248885	0.280109484
5868	0.6601248885	0.2800838315
5869	0.6601248885	0.280073991
5870	0.6601248885	0.2800646663
5871	0.6601248885	0.280056578
5872	0.6601248885	0.280055115
5873	0.6601248885	0.2800453929
5874	0.6601248885	0.2800319599
5875	0.660722247	0.2800281538
5876	0.660722247	0.2800219173
5877	0.660722247	0.280020924
5878	0.660722247	0.2800121164
5879	0.660722247	0.2800009542
5880	0.660722247	0.2799966448
5881	0.660722247	0.2799826531
5882	0.660722247	0.2799741039
5883	0.6601248885	0.2799582194
5884	0.660722247	0.2799521871
5885	0.6601248885	0.2799507556
5886	0.6601248885	0.2799358693
5887	0.6601248885	0.2799248502
5888	0.6601248885	0.2799112398
5889	0.6601248885	0.2798988507
5890	0.6601248885	0.2798866175
5891	0.6601248885	0.2798858883
5892	0.6601248885	0.2798709161
5893	0.6601248885	0.279857167
5894	0.6601248885	0.2798497174
5895	0.6601248885	0.2798405041
5896	0.6601248885	0.2798338944
5897	0.6601248885	0.2798189947
5898	0.6601248885	0.2798042949
5899	0.6601248885	0.2797941712
5900	0.6601248885	0.279779068
5901	0.6601248885	0.2797700221
5902	0.6601248885	0.2797690833
5903	0.6601248885	0.2797570392
5904	0.6601248885	0.2797464153
5905	0.6601248885	0.2797339455
5906	0.6601248885	0.2797171804
5907	0.6601248885	0.2797080017
5908	0.6601248885	0.2797018963
5909	0.6601248885	0.2796859884
5910	0.6601248885	0.2796710635
5911	0.6601248885	0.2796588837
5912	0.6601248885	0.2796567078
5913	0.6601248885	0.2796543461
5914	0.6601248885	0.279642742
5915	0.6601248885	0.2796172673
5916	0.6601248885	0.2796049021
5917	0.6601248885	0.2795928863
5918	0.6601248885	0.2795862811
5919	0.6601248885	0.2795790315
5920	0.6601248885	0.2795714144
5921	0.660722247	0.2795596394
5922	0.6601248885	0.2795486121
5923	0.660722247	0.2795396221
5924	0.6601248885	0.2795143002
5925	0.6601248885	0.2795088375
5926	0.6601248885	0.2795081146
5927	0.660722247	0.2794980545
5928	0.660722247	0.2794926891
5929	0.660722247	0.2794913115
5930	0.660722247	0.2794817402
5931	0.660722247	0.2794698189
5932	0.660722247	0.2794623217
5933	0.660722247	0.2794569057
5934	0.660722247	0.2794494128
5935	0.660722247	0.2794416106
5936	0.660722247	0.2794343535
5937	0.660722247	0.2794229602
5938	0.660722247	0.2794168486
5939	0.660722247	0.2794023159
5940	0.6613190731	0.2793844952
5941	0.6613190731	0.2793766379
5942	0.6613190731	0.2793664509
5943	0.6613190731	0.279358758
5944	0.6613190731	0.2793448314
5945	0.6613190731	0.2793335011
5946	0.6613190731	0.2793182673
5947	0.6613190731	0.2793114778
5948	0.6613190731	0.279299959
5949	0.6613190731	0.2792965508
5950	0.6613190731	0.2792948531
5951	0.6613190731	0.279290989
5952	0.6613190731	0.2792844854
5953	0.6613190731	0.2792770946
5954	0.6613190731	0.2792626653
5955	0.6613190731	0.2792502167
5956	0.6613190731	0.2792481086
5957	0.6613190731	0.2792313599
5958	0.6613190731	0.279212529
5959	0.6613190731	0.2792120063
5960	0.6613190731	0.2791989409
5961	0.6613190731	0.2791847231
5962	0.6613190731	0.2791751006
5963	0.6613190731	0.2791602636
5964	0.6613190731	0.2791592084
5965	0.6613190731	0.2791476004
5966	0.6613190731	0.2791299005
5967	0.6613190731	0.2791237736
5968	0.6613190731	0.2791214224
5969	0.6613190731	0.279116205
5970	0.6613190731	0.279106716
5971	0.6613190731	0.2790891132
5972	0.6613190731	0.2790842495
5973	0.6613190731	0.2790785
5974	0.6613190731	0.2790689046
5975	0.6613190731	0.2790586145
5976	0.6613190731	0.2790498614
5977	0.6613190731	0.2790436257
5978	0.6613190731	0.2790434042
5979	0.6613190731	0.2790357978
5980	0.6613190731	0.2790204323
5981	0.6613190731	0.2790120012
5982	0.6619153675	0.2790004948
5983	0.6619153675	0.278991565
5984	0.6619153675	0.2789702587
5985	0.6619153675	0.2789662711
5986	0.6619153675	0.2789615828
5987	0.6619153675	0.2789501823
5988	0.6619153675	0.2789383271
5989	0.6619153675	0.2789299273
5990	0.6619153675	0.2789191675
5991	0.6619153675	0.2789118824
5992	0.6619153675	0.2788962274
5993	0.6619153675	0.278893349
5994	0.6619153675	0.27888406
5995	0.6619153675	0.2788739094
5996	0.6619153675	0.2788573011
5997	0.6619153675	0.278843142
5998	0.6619153675	0.2788370614
5999	0.6619153675	0.278831943
6000	0.6619153675	0.2788242284
6001	0.6619153675	0.2788039361
6002	0.6613190731	0.2787882552
6003	0.6613190731	0.2787698668
6004	0.6619153675	0.2787603934
6005	0.6619153675	0.278750879
6006	0.6619153675	0.2787347606
6007	0.6619153675	0.2787316909
6008	0.6619153675	0.2787227163
6009	0.6619153675	0.2787069575
6010	0.6619153675	0.2786953635
6011	0.6619153675	0.2786890592
6012	0.6619153675	0.2786748552
6013	0.6619153675	0.2786686039
6014	0.6619153675	0.2786642968
6015	0.6619153675	0.2786640527
6016	0.6619153675	0.2786493197
6017	0.6619153675	0.2786332472
6018	0.6619153675	0.2786329115
6019	0.6619153675	0.278623851
6020	0.6619153675	0.2786185044
6021	0.6619153675	0.2786104614
6022	0.6619153675	0.2786041162
6023	0.6619153675	0.2786038768
6024	0.6619153675	0.278600743
6025	0.6619153675	0.2785962731
6026	0.6619153675	0.278587376
6027	0.6613190731	0.2785685304
6028	0.6613190731	0.2785645879
6029	0.6619153675	0.2785621385
6030	0.6613190731	0.2785589052
6031	0.6613190731	0.2785374927
6032	0.6613190731	0.278512489
6033	0.6613190731	0.2785032382
6034	0.6613190731	0.2784961743
6035	0.6613190731	0.2784862795
6036	0.6619153675	0.2784756336
6037	0.6625111309	0.278463351
6038	0.6625111309	0.2784492209
6039	0.6625111309	0.2784478164
6040	0.6625111309	0.2784448828
6041	0.6625111309	0.2784337158
6042	0.6625111309	0.278423539
6043	0.6625111309	0.2784180344
6044	0.6625111309	0.2784098438
6045	0.6625111309	0.2784007483
6046	0.6625111309	0.2783938872
6047	0.6625111309	0.2783887179
6048	0.6625111309	0.2783816399
6049	0.6625111309	0.2783701076
6050	0.6625111309	0.2783596929
6051	0.6625111309	0.2783478812
6052	0.6619153675	0.2783338404
6053	0.6619153675	0.2783189252
6054	0.6619153675	0.2783065598
6055	0.6619153675	0.2783042376
6056	0.6619153675	0.2782824777
6057	0.6625111309	0.2782728975
6058	0.6625111309	0.2782682435
6059	0.6625111309	0.2782619047
6060	0.6625111309	0.2782404628
6061	0.6625111309	0.2782351297
6062	0.6625111309	0.2782212392
6063	0.6625111309	0.278213475
6064	0.6625111309	0.2782073782
6065	0.6625111309	0.2782022308
6066	0.6625111309	0.2781919536
6067	0.6625111309	0.2781855112
6068	0.6628062361	0.2781741366
6069	0.6628062361	0.2781641763
6070	0.6628062361	0.2781562033
6071	0.6634016028	0.2781473663
6072	0.6634016028	0.2781405317
6073	0.6636971047	0.278130953
6074	0.6636971047	0.2781195716
6075	0.6636971047	0.2781174155
6076	0.6636971047	0.2781060899
6077	0.6636971047	0.2780970423
6078	0.6636971047	0.2780899787
6079	0.6636971047	0.2780781837
6080	0.6636971047	0.2780730689
6081	0.6636971047	0.2780580788
6082	0.6636971047	0.2780481264
6083	0.6636971047	0.2780457539
6084	0.6636971047	0.2780313411
6085	0.6631016043	0.2780182096
6086	0.6631016043	0.2780035033
6087	0.6631016043	0.2779936115
6088	0.6636971047	0.2779889852
6089	0.6636971047	0.2779849658
6090	0.6636971047	0.2779774798
6091	0.6636971047	0.2779649498
6092	0.6636971047	0.2779610147
6093	0.6636971047	0.277951672
6094	0.6636971047	0.2779377774
6095	0.6636971047	0.27792476
6096	0.6636971047	0.27791395
6097	0.6636971047	0.2779031425
6098	0.6636971047	0.2779029152
6099	0.6636971047	0.2778918513
6100	0.6636971047	0.2778854326
6101	0.6636971047	0.2778845824
6102	0.6636971047	0.2778721555
6103	0.6636971047	0.2778630368
6104	0.6642920748	0.2778584712
6105	0.6642920748	0.2778490892
6106	0.6642920748	0.2778374283
6107	0.6642920748	0.2778326664
6108	0.6636971047	0.2778224471
6109	0.6636971047	0.2778176753
6110	0.6636971047	0.2778086495
6111	0.6636971047	0.2777937431
6112	0.6642920748	0.277779503
6113	0.6642920748	0.277775145
6114	0.6642920748	0.2777634303
6115	0.6642920748	0.2777530715
6116	0.6642920748	0.2777321081
6117	0.6642920748	0.2777247802
6118	0.6642920748	0.2777174139
6119	0.6642920748	0.2777098608
6120	0.6642920748	0.2776959284
6121	0.6642920748	0.2776859731
6122	0.6642920748	0.2776816414
6123	0.6636971047	0.2776719383
6124	0.6636971047	0.2776599954
6125	0.6631016043	0.2776503077
6126	0.6631016043	0.277641481
6127	0.6631016043	0.2776344089
6128	0.6631016043	0.2776279021
6129	0.6631016043	0.2776181542
6130	0.6631016043	0.2776081089
6131	0.6631016043	0.2775997865
6132	0.6631016043	0.2775857649
6133	0.6636971047	0.2775713326
6134	0.6636971047	0.2775594297
6135	0.6636971047	0.2775509562
6136	0.6631016043	0.2775473003
6137	0.6631016043	0.2775335188
6138	0.6631016043	0.2775215153
6139	0.6636971047	0.2775117866
6140	0.6636971047	0.2774986995
6141	0.6636971047	0.2774882859
6142	0.6636971047	0.2774752723
6143	0.6636971047	0.2774615842
6144	0.6642920748	0.2774568819
6145	0.6642920748	0.2774479141
6146	0.6642920748	0.2774345807
6147	0.6642920748	0.2774206266
6148	0.6642920748	0.2774056084
6149	0.6642920748	0.2774015504
6150	0.6648865154	0.2773807271
6151	0.6648865154	0.2773754406
6152	0.6648865154	0.2773547298
6153	0.6648865154	0.2773531622
6154	0.6648865154	0.2773450846
6155	0.6648865154	0.2773321849
6156	0.6648865154	0.2773300165
6157	0.6648865154	0.2773277455
6158	0.6648865154	0.2773257768
6159	0.6642920748	0.2773106069
6160	0.6642920748	0.2772959066
6161	0.6642920748	0.2772888441
6162	0.6642920748	0.2772712043
6163	0.6642920748	0.2772539835
6164	0.6642920748	0.2772514974
6165	0.6636971047	0.2772409532
6166	0.6636971047	0.2772300442
6167	0.6636971047	0.2772193374
6168	0.6636971047	0.2772052812
6169	0.6636971047	0.2771902718
6170	0.6636971047	0.2771818799
6171	0.6636971047	0.2771717267
6172	0.6636971047	0.2771658675
6173	0.6636971047	0.2771452884
6174	0.6636971047	0.2771338131
6175	0.6636971047	0.2771227402
6176	0.6636971047	0.2771077633
6177	0.6636971047	0.277096243
6178	0.6636971047	0.2770836999
6179	0.6636971047	0.2770755658
6180	0.6636971047	0.2770671295
6181	0.6636971047	0.2770567687
6182	0.6636971047	0.2770561473
6183	0.6636971047	0.2770356912
6184	0.6636971047	0.2770304588
6185	0.6636971047	0.2770210446
6186	0.6636971047	0.2770095787
6187	0.6636971047	0.2770081983
6188	0.6636971047	0.2770034185
6189	0.6636971047	0.2769930477
6190	0.6636971047	0.2769822471
6191	0.6636971047	0.2769813574
6192	0.6636971047	0.276974729
6193	0.6636971047	0.2769569315
6194	0.6642920748	0.276936596
6195	0.6642920748	0.2769296153
6196	0.6642920748	0.2769201506
6197	0.6642920748	0.2769167429
6198	0.6642920748	0.2769044852
6199	0.6642920748	0.2768940328
6200	0.6642920748	0.2768824307
6201	0.6648865154	0.2768673893
6202	0.6642920748	0.2768469877
6203	0.6642920748	0.2768341877
6204	0.6642920748	0.2768319527
6205	0.6648865154	0.276825314
6206	0.6648865154	0.2768209463
6207	0.6648865154	0.2768060305
6208	0.6648865154	0.2767946227
6209	0.6648865154	0.2767745204
6210	0.6648865154	0.2767670624
6211	0.6648865154	0.2767515557
6212	0.6648865154	0.2767453959
6213	0.6648865154	0.2767310329
6214	0.6648865154	0.2767261107
6215	0.6648865154	0.276723833
6216	0.6648865154	0.2767204483
6217	0.6648865154	0.2767084291
6218	0.665480427	0.2766983233
6219	0.665480427	0.2766889906
6220	0.665480427	0.2766800122
6221	0.665480427	0.2766724364
6222	0.665480427	0.2766602236
6223	0.665480427	0.2766356486
6224	0.6660738106	0.2766157057
6225	0.6660738106	0.2766032237
6226	0.6660738106	0.2765870189
6227	0.6660738106	0.2765780107
6228	0.6660738106	0.2765707671
6229	0.6660738106	0.2765623528
6230	0.6660738106	0.2765512368
6231	0.6660738106	0.2765370986
6232	0.6660738106	0.2765227038
6233	0.6660738106	0.276516326
6234	0.6660738106	0.2765048821
6235	0.6660738106	0.2764917578
6236	0.6660738106	0.2764801138
6237	0.6657777778	0.2764647392
6238	0.6657777778	0.2764558818
6239	0.6657777778	0.2764405931
6240	0.6657777778	0.2764298837
6241	0.6657777778	0.2764160785
6242	0.6657777778	0.2764120196
6243	0.6657777778	0.276398387
6244	0.6657777778	0.2763930624
6245	0.6657777778	0.2763922789
6246	0.6657777778	0.2763882408
6247	0.6657777778	0.2763860495
6248	0.6657777778	0.2763840124
6249	0.6657777778	0.2763784738
6250	0.6657777778	0.2763585535
6251	0.6657777778	0.2763548876
6252	0.6657777778	0.2763449952
6253	0.6657777778	0.2763361727
6254	0.6651845265	0.2763249496
6255	0.6651845265	0.2763193984
6256	0.6651845265	0.2763087591
6257	0.6657777778	0.2762944696
6258	0.6657777778	0.27628307
6259	0.6657777778	0.2762768722
6260	0.6651845265	0.2762749258
6261	0.6657777778	0.2762608816
6262	0.6657777778	0.2762410958
6263	0.6657777778	0.2762395792
6264	0.6660738106	0.2762285503
6265	0.6660738106	0.2762247201
6266	0.6660738106	0.2762141647
6267	0.6660738106	0.2761990401
6268	0.6660738106	0.2761811551
6269	0.665480427	0.2761750787
6270	0.665480427	0.2761645539
6271	0.665480427	0.2761523093
6272	0.665480427	0.2761414461
6273	0.6660738106	0.276129246
6274	0.6660738106	0.2761200523
6275	0.6660738106	0.2761044717
6276	0.6660738106	0.2761036929
6277	0.6660738106	0.2760989606
6278	0.6660738106	0.2760883118
6279	0.6660738106	0.2760841021
6280	0.6660738106	0.2760796064
6281	0.6660738106	0.2760740205
6282	0.6660738106	0.2760633581
6283	0.6660738106	0.2760553092
6284	0.6660738106	0.2760545344
6285	0.6660738106	0.2760346282
6286	0.6660738106	0.276024551
6287	0.6660738106	0.2760147246
6288	0.6660738106	0.276014038
6289	0.6660738106	0.2760065641
6290	0.6666666667	0.2759978102
6291	0.6666666667	0.2759932988
6292	0.6666666667	0.2759858606
6293	0.6666666667	0.2759755903
6294	0.6666666667	0.2759733333
6295	0.6666666667	0.2759670112
6296	0.6666666667	0.2759538327
6297	0.6666666667	0.2759389736
6298	0.6666666667	0.2759277373
6299	0.6666666667	0.2759166538
6300	0.6666666667	0.2759121455
6301	0.6666666667	0.2759011047
6302	0.6666666667	0.2758879999
6303	0.6666666667	0.2758800036
6304	0.667258996	0.2758728591
6305	0.667258996	0.2758697029
6306	0.667258996	0.2758567412
6307	0.667258996	0.2758565296
6308	0.667258996	0.27584909
6309	0.667258996	0.2758351867
6310	0.667258996	0.275823639
6311	0.6678507993	0.2758141807
6312	0.6678507993	0.2758072403
6313	0.6678507993	0.2758050503
6314	0.6678507993	0.2757960743
6315	0.6678507993	0.2757869034
6316	0.667258996	0.27578004
6317	0.667258996	0.2757706334
6318	0.667258996	0.2757558751
6319	0.667258996	0.2757498169
6320	0.667258996	0.275741469
6321	0.6678507993	0.2757378451
6322	0.6678507993	0.2757220998
6323	0.6678507993	0.2757024792
6324	0.6678507993	0.2756991901
6325	0.6678507993	0.2756792488
6326	0.6678507993	0.2756746235
6327	0.6678507993	0.2756697388
6328	0.6678507993	0.2756600716
6329	0.6678507993	0.2756444531
6330	0.6678507993	0.275630065
6331	0.6678507993	0.2756219188
6332	0.6678507993	0.2756084784
6333	0.6678507993	0.2756009589
6334	0.6678507993	0.2755932701
6335	0.6678507993	0.2755862966
6336	0.6678507993	0.2755721031
6337	0.6678507993	0.275559107
6338	0.6678507993	0.2755588759
6339	0.6678507993	0.2755544851
6340	0.6678507993	0.2755453851
6341	0.6678507993	0.2755294006
6342	0.6678507993	0.2755201121
6343	0.6678507993	0.2755058092
6344	0.6678507993	0.2754952599
6345	0.6678507993	0.275487124
6346	0.6678507993	0.2754792432
6347	0.6678507993	0.2754718946
6348	0.6678507993	0.2754662951
6349	0.6678507993	0.2754573079
6350	0.6678507993	0.275442865
6351	0.6678507993	0.2754235505
6352	0.6678507993	0.2754146774
6353	0.6678507993	0.2754075685
6354	0.6678507993	0.2754062311
6355	0.6678507993	0.2753946453
6356	0.6678507993	0.2753906601
6357	0.6684420772	0.2753842451
6358	0.6684420772	0.2753716342
6359	0.6684420772	0.275360019
6360	0.6684420772	0.275353812
6361	0.6684420772	0.2753455064
6362	0.6684420772	0.2753263003
6363	0.6684420772	0.2753223089
6364	0.6684420772	0.275313041
6365	0.6684420772	0.2753025922
6366	0.6684420772	0.2752834941
6367	0.6684420772	0.2752793148
6368	0.6684420772	0.2752684548
6369	0.6684420772	0.2752545748
6370	0.6684420772	0.2752499865
6371	0.6678507993	0.2752395943
6372	0.6690328305	0.2752261428
6373	0.6690328305	0.2752143186
6374	0.6690328305	0.2751974434
6375	0.6690328305	0.2751849446
6376	0.6690328305	0.2751809981
6377	0.6690328305	0.2751716882
6378	0.6690328305	0.2751655274
6379	0.6684420772	0.2751547655
6380	0.6684420772	0.2751492429
6381	0.6684420772	0.2751436918
6382	0.6684420772	0.2751300665
6383	0.6684420772	0.2751172113
6384	0.6684420772	0.2750973319
6385	0.6684420772	0.2750913347
6386	0.6684420772	0.2750887214
6387	0.6684420772	0.2750852859
6388	0.6684420772	0.2750742028
6389	0.6684420772	0.2750707425
6390	0.6684420772	0.2750705347
6391	0.6690328305	0.2750602202
6392	0.6690328305	0.2750467245
6393	0.6690328305	0.2750374753
6394	0.6690328305	0.2750278672
6395	0.6690328305	0.2750176562
6396	0.6690328305	0.2749963337
6397	0.6690328305	0.2749885063
6398	0.6690328305	0.2749834119
6399	0.6690328305	0.2749746322
6400	0.6690328305	0.2749717327
6401	0.6690328305	0.274964439
6402	0.6690328305	0.2749608277
6403	0.6690328305	0.2749570147
6404	0.6690328305	0.2749553227
6405	0.6690328305	0.274948777
6406	0.6690328305	0.2749353142
6407	0.6690328305	0.274931397
6408	0.6690328305	0.2749188797
6409	0.6684420772	0.2749059388
6410	0.6684420772	0.2748999442
6411	0.6684420772	0.2748897041
6412	0.6684420772	0.2748798392
6413	0.6684420772	0.2748759512
6414	0.6684420772	0.2748725052
6415	0.6690328305	0.2748626667
6416	0.6690328305	0.2748511944
6417	0.6690328305	0.2748490213
6418	0.6690328305	0.2748389904
6419	0.6690328305	0.2748298842
6420	0.6690328305	0.2748212223
6421	0.6690328305	0.2748114392
6422	0.6690328305	0.2748100804
6423	0.6690328305	0.2748046827
6424	0.6690328305	0.2747994278
6425	0.6690328305	0.27478041
6426	0.6690328305	0.2747673345
6427	0.6690328305	0.2747634408
6428	0.6690328305	0.2747628482
6429	0.6690328305	0.2747573893
6430	0.6690328305	0.274738576
6431	0.6696230599	0.2747240438
6432	0.6696230599	0.2747031339
6433	0.6696230599	0.2746889227
6434	0.6696230599	0.2746849953
6435	0.6696230599	0.2746807789
6436	0.6696230599	0.2746674802
6437	0.6696230599	0.2746605026
6438	0.6696230599	0.2746526574
6439	0.6696230599	0.2746390449
6440	0.6696230599	0.2746203495
6441	0.6696230599	0.2746195509
6442	0.6696230599	0.2746188949
6443	0.6696230599	0.274613012
6444	0.6696230599	0.2746028307
6445	0.6696230599	0.2745904487
6446	0.6696230599	0.2745840013
6447	0.6696230599	0.2745697072
6448	0.6696230599	0.2745595334
6449	0.6696230599	0.2745579118
6450	0.6696230599	0.2745543439
6451	0.6696230599	0.2745441088
6452	0.6696230599	0.2745418315
6453	0.6696230599	0.2745362852
6454	0.6696230599	0.2745272261
6455	0.6696230599	0.2745167714
6456	0.6696230599	0.2745117194
6457	0.6696230599	0.2744971737
6458	0.6696230599	0.2744929734
6459	0.6696230599	0.2744845481
6460	0.6696230599	0.2744742784
6461	0.6696230599	0.2744603336
6462	0.670212766	0.2744550972
6463	0.670212766	0.2744528151
6464	0.670212766	0.2744434207
6465	0.670212766	0.274430353
6466	0.670212766	0.2744238734
6467	0.670212766	0.2744137573
6468	0.670212766	0.2744059205
6469	0.670212766	0.274399663
6470	0.670212766	0.2743912149
6471	0.670212766	0.2743766583
6472	0.670212766	0.2743756156
6473	0.670212766	0.2743641749
6474	0.670212766	0.2743468655
